date,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq,gouv_fr
2026-02-01,2,39345,TN23,31.0,0.5656161,0.5113062,109.67562,Le kef
2026-02-11,2,39345,TN23,31.0,0.60503227,0.531229,112.69779,Le kef
2026-02-21,2,39345,TN23,31.0,0.6324064,0.5482139,114.07398,Le kef
2026-03-01,2,39345,TN23,31.0,0.6516419,0.56315744,114.430954,Le kef
2026-03-11,2,39345,TN23,31.0,0.6671193,0.57627136,114.506165,Le kef
2026-03-21,2,39345,TN23,31.0,0.6766161,0.58416027,114.57925,Le kef
2026-04-01,2,39345,TN23,31.0,0.6785774,0.5827619,115.142426,Le kef
2026-04-11,2,39345,TN23,31.0,0.67004836,0.5687975,116.36251,Le kef
2026-04-21,2,39345,TN23,31.0,0.6460161,0.5397361,118.02163,Le kef
2026-05-01,2,39345,TN23,31.0,0.6017871,0.4951014,119.57171,Le kef
2026-05-11,2,39345,TN23,31.0,0.5400839,0.44046047,120.31221,Le kef
2026-05-21,2,39345,TN23,31.0,0.46485806,0.38311368,118.87366,Le kef
2026-06-01,2,39345,TN23,31.0,0.39461613,0.3336425,115.893326,Le kef
2026-06-11,2,39345,TN23,31.0,0.34165484,0.29725644,112.78547,Le kef
2026-06-21,2,39345,TN23,31.0,0.30376452,0.2711139,110.16792,Le kef
2026-07-01,2,39345,TN23,31.0,0.27864516,0.25022694,109.465576,Le kef
2026-07-11,2,39345,TN23,31.0,0.26304516,0.24163024,107.34317,Le kef
2026-07-21,2,39345,TN23,31.0,0.2543258,0.2360409,106.39241,Le kef
2026-08-01,2,39345,TN23,31.0,0.25040966,0.2339623,105.79209,Le kef
2026-08-11,2,39345,TN23,31.0,0.24708708,0.23445122,104.44219,Le kef
2026-08-21,2,39345,TN23,31.0,0.24317741,0.23731594,102.04008,Le kef
2026-09-01,2,39345,TN23,31.0,0.23889677,0.24238649,98.80647,Le kef
2002-07-01,2,39346,TN23,32.0,0.17037188,0.22718969,79.50219,Le kef
2002-07-11,2,39346,TN23,32.0,0.17047188,0.21977147,81.72542,Le kef
2002-07-21,2,39346,TN23,32.0,0.17107812,0.21449395,83.58533,Le kef
2002-08-01,2,39346,TN23,32.0,0.17262812,0.21249999,84.810715,Le kef
2002-08-11,2,39346,TN23,32.0,0.17485625,0.2129961,85.49795,Le kef
2002-08-21,2,39346,TN23,32.0,0.17767186,0.2157,85.68757,Le kef
2002-09-01,2,39346,TN23,32.0,0.18040311,0.22033651,85.228264,Le kef
2002-09-11,2,39346,TN23,32.0,0.18325,0.2262664,84.429375,Le kef
2002-09-21,2,39346,TN23,32.0,0.18745936,0.23338574,83.79369,Le kef
2002-10-01,2,39346,TN23,32.0,0.19327188,0.24140391,83.482704,Le kef
2002-10-11,2,39346,TN23,32.0,0.20150311,0.25062928,83.65889,Le kef
2002-10-21,2,39346,TN23,32.0,0.21392187,0.26184627,84.63204,Le kef
2002-11-01,2,39346,TN23,32.0,0.22979687,0.27372518,86.43037,Le kef
2002-11-11,2,39346,TN23,32.0,0.24584687,0.28482753,88.35799,Le kef
2002-11-21,2,39346,TN23,32.0,0.2617625,0.29561758,90.20447,Le kef
2002-12-01,2,39346,TN23,32.0,0.27521876,0.30602774,91.346466,Le kef
2002-12-11,2,39346,TN23,32.0,0.28462812,0.3160539,91.414986,Le kef
2002-12-21,2,39346,TN23,32.0,0.29435,0.3258492,91.61919,Le kef
2003-01-01,2,39346,TN23,32.0,0.30594063,0.33618847,92.167595,Le kef
2003-01-11,2,39346,TN23,32.0,0.3156656,0.34535488,92.49048,Le kef
2003-01-21,2,39346,TN23,32.0,0.3221906,0.3534326,92.25596,Le kef
2003-02-01,2,39346,TN23,32.0,0.32877812,0.36203066,91.929596,Le kef
2003-02-11,2,39346,TN23,32.0,0.33824998,0.3711746,92.18267,Le kef
2003-02-21,2,39346,TN23,32.0,0.3514875,0.38073868,93.20907,Le kef
2003-03-01,2,39346,TN23,32.0,0.37006563,0.39140272,95.16607,Le kef
2003-03-11,2,39346,TN23,32.0,0.3959281,0.40362734,98.30275,Le kef
2003-03-21,2,39346,TN23,32.0,0.42605937,0.41520214,102.33387,Le kef
2003-04-01,2,39346,TN23,32.0,0.4529406,0.42222676,106.50404,Le kef
2003-04-11,2,39346,TN23,32.0,0.4655875,0.42099765,109.4671,Le kef
2003-04-21,2,39346,TN23,32.0,0.46301875,0.41001463,111.52227,Le kef
2003-05-01,2,39346,TN23,32.0,0.44335312,0.3881533,112.59829,Le kef
2003-05-11,2,39346,TN23,32.0,0.40594375,0.3574908,111.89056,Le kef
2003-05-21,2,39346,TN23,32.0,0.35869062,0.3224248,109.737755,Le kef
2003-06-01,2,39346,TN23,32.0,0.315225,0.28997833,107.425964,Le kef
2003-06-11,2,39346,TN23,32.0,0.2817,0.26441327,105.498085,Le kef
2003-06-21,2,39346,TN23,32.0,0.25645313,0.24475917,103.967285,Le kef
2003-07-01,2,39346,TN23,32.0,0.23916875,0.22718969,104.32161,Le kef
2003-07-11,2,39346,TN23,32.0,0.22863124,0.21977147,103.28418,Le kef
2003-07-21,2,39346,TN23,32.0,0.22326249,0.21449395,103.31522,Le kef
2003-08-01,2,39346,TN23,32.0,0.22197187,0.21249999,103.60834,Le kef
2003-08-11,2,39346,TN23,32.0,0.22228438,0.2129961,103.531715,Le kef
2003-08-21,2,39346,TN23,32.0,0.22327812,0.2157,102.85213,Le kef
2003-09-01,2,39346,TN23,32.0,0.22555937,0.22033651,101.93198,Le kef
2003-09-11,2,39346,TN23,32.0,0.23053437,0.2262664,101.54487,Le kef
2003-09-21,2,39346,TN23,32.0,0.23888125,0.23338574,101.93924,Le kef
2003-10-01,2,39346,TN23,32.0,0.25105,0.24140391,103.31022,Le kef
2003-10-11,2,39346,TN23,32.0,0.26792186,0.25062928,105.75212,Le kef
2003-10-21,2,39346,TN23,32.0,0.28936562,0.26184627,108.824646,Le kef
2003-11-01,2,39346,TN23,32.0,0.30927813,0.27372518,110.982445,Le kef
2003-11-11,2,39346,TN23,32.0,0.3239406,0.28482753,111.68156,Le kef
2003-11-21,2,39346,TN23,32.0,0.33504063,0.29561758,111.406555,Le kef
2003-12-01,2,39346,TN23,32.0,0.34303123,0.30602774,110.39344,Le kef
2003-12-11,2,39346,TN23,32.0,0.34963438,0.3160539,109.173645,Le kef
2003-12-21,2,39346,TN23,32.0,0.3553656,0.3258492,107.85326,Le kef
2004-01-01,2,39346,TN23,32.0,0.360375,0.33618847,106.262886,Le kef
2004-01-11,2,39346,TN23,32.0,0.3647875,0.34535488,104.91524,Le kef
2004-01-21,2,39346,TN23,32.0,0.3697406,0.3534326,104.04231,Le kef
2004-02-01,2,39346,TN23,32.0,0.37805,0.36203066,103.8879,Le kef
2004-02-11,2,39346,TN23,32.0,0.38990313,0.3711746,104.44673,Le kef
2004-02-21,2,39346,TN23,32.0,0.40454063,0.38073868,105.52585,Le kef
2004-03-01,2,39346,TN23,32.0,0.4208375,0.39140272,106.66846,Le kef
2004-03-11,2,39346,TN23,32.0,0.43949062,0.40362734,107.90589,Le kef
2004-03-21,2,39346,TN23,32.0,0.46055624,0.41520214,109.74933,Le kef
2004-04-01,2,39346,TN23,32.0,0.48019373,0.42222676,112.275246,Le kef
2004-04-11,2,39346,TN23,32.0,0.49312186,0.42099765,115.31308,Le kef
2004-04-21,2,39346,TN23,32.0,0.49365625,0.41001463,118.18237,Le kef
2004-05-01,2,39346,TN23,32.0,0.46984062,0.3881533,118.64355,Le kef
2004-05-11,2,39346,TN23,32.0,0.4278781,0.3574908,117.273346,Le kef
2004-05-21,2,39346,TN23,32.0,0.38113436,0.3224248,115.764145,Le kef
2004-06-01,2,39346,TN23,32.0,0.33961248,0.28997833,114.59921,Le kef
2004-06-11,2,39346,TN23,32.0,0.30686873,0.26441327,113.503075,Le kef
2004-06-21,2,39346,TN23,32.0,0.28093123,0.24475917,112.271736,Le kef
2004-07-01,2,39346,TN23,32.0,0.2619625,0.22718969,112.54476,Le kef
2004-07-11,2,39346,TN23,32.0,0.24919374,0.21977147,110.906364,Le kef
2004-07-21,2,39346,TN23,32.0,0.24194999,0.21449395,110.3806,Le kef
2004-08-01,2,39346,TN23,32.0,0.2395,0.21249999,110.28571,Le kef
2004-08-11,2,39346,TN23,32.0,0.23992187,0.2129961,110.23809,Le kef
2004-08-21,2,39346,TN23,32.0,0.24416874,0.2157,110.71463,Le kef
2004-09-01,2,39346,TN23,32.0,0.25140938,0.22033651,111.49413,Le kef
2004-09-11,2,39346,TN23,32.0,0.25866562,0.2262664,111.72752,Le kef
2004-09-21,2,39346,TN23,32.0,0.26634687,0.23338574,111.63119,Le kef
2004-10-01,2,39346,TN23,32.0,0.2728375,0.24140391,110.78695,Le kef
2004-10-11,2,39346,TN23,32.0,0.27988124,0.25062928,109.73024,Le kef
2004-10-21,2,39346,TN23,32.0,0.29012185,0.26184627,109.067154,Le kef
2004-11-01,2,39346,TN23,32.0,0.30325624,0.27372518,109.12226,Le kef
2004-11-11,2,39346,TN23,32.0,0.31627187,0.28482753,109.3912,Le kef
2004-11-21,2,39346,TN23,32.0,0.33039373,0.29561758,110.06204,Le kef
2004-12-01,2,39346,TN23,32.0,0.34652185,0.30602774,111.37388,Le kef
2004-12-11,2,39346,TN23,32.0,0.36339998,0.3160539,112.93418,Le kef
2004-12-21,2,39346,TN23,32.0,0.37579063,0.3258492,113.28761,Le kef
2005-01-01,2,39346,TN23,32.0,0.38243124,0.33618847,111.974144,Le kef
2005-01-11,2,39346,TN23,32.0,0.38303748,0.34535488,109.53134,Le kef
2005-01-21,2,39346,TN23,32.0,0.38215312,0.3534326,107.11903,Le kef
2005-02-01,2,39346,TN23,32.0,0.38345,0.36203066,105.19848,Le kef
2005-02-11,2,39346,TN23,32.0,0.38656563,0.3711746,103.65431,Le kef
2005-02-21,2,39346,TN23,32.0,0.39235312,0.38073868,102.6964,Le kef
2005-03-01,2,39346,TN23,32.0,0.40269062,0.39140272,102.55728,Le kef
2005-03-11,2,39346,TN23,32.0,0.4181875,0.40362734,103.209724,Le kef
2005-03-21,2,39346,TN23,32.0,0.43704686,0.41520214,104.69575,Le kef
2005-04-01,2,39346,TN23,32.0,0.4540531,0.42222676,106.73964,Le kef
2005-04-11,2,39346,TN23,32.0,0.46109372,0.42099765,108.51301,Le kef
2005-04-21,2,39346,TN23,32.0,0.45193124,0.41001463,109.112015,Le kef
2005-05-01,2,39346,TN23,32.0,0.42851874,0.3881533,109.21262,Le kef
2005-05-11,2,39346,TN23,32.0,0.39524373,0.3574908,109.26473,Le kef
2005-05-21,2,39346,TN23,32.0,0.35657498,0.3224248,109.169685,Le kef
2005-06-01,2,39346,TN23,32.0,0.31981874,0.28997833,108.77715,Le kef
2005-06-11,2,39346,TN23,32.0,0.29052186,0.26441327,108.3039,Le kef
2005-06-21,2,39346,TN23,32.0,0.26735,0.24475917,107.664154,Le kef
2005-07-01,2,39346,TN23,32.0,0.24959062,0.22718969,108.08145,Le kef
2005-07-11,2,39346,TN23,32.0,0.23734374,0.21977147,106.51376,Le kef
2005-07-21,2,39346,TN23,32.0,0.22978124,0.21449395,105.77982,Le kef
2005-08-01,2,39346,TN23,32.0,0.2268375,0.21249999,105.46191,Le kef
2005-08-11,2,39346,TN23,32.0,0.22765,0.2129961,105.571915,Le kef
2005-08-21,2,39346,TN23,32.0,0.2314875,0.2157,105.94186,Le kef
2005-09-01,2,39346,TN23,32.0,0.23701249,0.22033651,106.1686,Le kef
2005-09-11,2,39346,TN23,32.0,0.24319375,0.2262664,106.12718,Le kef
2005-09-21,2,39346,TN23,32.0,0.24962187,0.23338574,105.72934,Le kef
2005-10-01,2,39346,TN23,32.0,0.25533125,0.24140391,104.779396,Le kef
2005-10-11,2,39346,TN23,32.0,0.259825,0.25062928,103.058815,Le kef
2005-10-21,2,39346,TN23,32.0,0.26471874,0.26184627,100.92112,Le kef
2005-11-01,2,39346,TN23,32.0,0.2706156,0.27372518,99.039444,Le kef
2005-11-11,2,39346,TN23,32.0,0.27751875,0.28482753,97.81715,Le kef
2005-11-21,2,39346,TN23,32.0,0.28519687,0.29561758,96.9849,Le kef
2005-12-01,2,39346,TN23,32.0,0.2928625,0.30602774,96.302185,Le kef
2005-12-11,2,39346,TN23,32.0,0.30151874,0.3160539,96.02923,Le kef
2005-12-21,2,39346,TN23,32.0,0.31123435,0.3258492,96.11151,Le kef
2006-01-01,2,39346,TN23,32.0,0.3238156,0.33618847,96.79616,Le kef
2006-01-11,2,39346,TN23,32.0,0.33655936,0.34535488,97.77528,Le kef
2006-01-21,2,39346,TN23,32.0,0.34666875,0.3534326,98.323425,Le kef
2006-02-01,2,39346,TN23,32.0,0.35350937,0.36203066,97.93188,Le kef
2006-02-11,2,39346,TN23,32.0,0.35866874,0.3711746,97.030716,Le kef
2006-02-21,2,39346,TN23,32.0,0.36420313,0.38073868,96.16112,Le kef
2006-03-01,2,39346,TN23,32.0,0.37206873,0.39140272,95.61987,Le kef
2006-03-11,2,39346,TN23,32.0,0.382375,0.40362734,95.31502,Le kef
2006-03-21,2,39346,TN23,32.0,0.39174375,0.41520214,94.957375,Le kef
2006-04-01,2,39346,TN23,32.0,0.395925,0.42222676,94.43027,Le kef
2006-04-11,2,39346,TN23,32.0,0.3946,0.42099765,94.39538,Le kef
2006-04-21,2,39346,TN23,32.0,0.38776875,0.41001463,95.16409,Le kef
2006-05-01,2,39346,TN23,32.0,0.37263125,0.3881533,96.45738,Le kef
2006-05-11,2,39346,TN23,32.0,0.34874687,0.3574908,97.854195,Le kef
2006-05-21,2,39346,TN23,32.0,0.31865624,0.3224248,98.988106,Le kef
2006-06-01,2,39346,TN23,32.0,0.28928438,0.28997833,99.79588,Le kef
2006-06-11,2,39346,TN23,32.0,0.26550624,0.26441327,100.347626,Le kef
2006-06-21,2,39346,TN23,32.0,0.24695311,0.24475917,100.744316,Le kef
2006-07-01,2,39346,TN23,32.0,0.23435313,0.22718969,102.584305,Le kef
2006-07-11,2,39346,TN23,32.0,0.22725937,0.21977147,102.77564,Le kef
2006-07-21,2,39346,TN23,32.0,0.22419374,0.21449395,103.667305,Le kef
2006-08-01,2,39346,TN23,32.0,0.22403437,0.21249999,104.39404,Le kef
2006-08-11,2,39346,TN23,32.0,0.2249125,0.2129961,104.53103,Le kef
2006-08-21,2,39346,TN23,32.0,0.22523437,0.2157,103.5884,Le kef
2006-09-01,2,39346,TN23,32.0,0.22568125,0.22033651,101.977066,Le kef
2006-09-11,2,39346,TN23,32.0,0.22662187,0.2262664,100.12868,Le kef
2006-09-21,2,39346,TN23,32.0,0.227625,0.23338574,97.96717,Le kef
2006-10-01,2,39346,TN23,32.0,0.22934374,0.24140391,95.86137,Le kef
2006-10-11,2,39346,TN23,32.0,0.23314688,0.25062928,94.18472,Le kef
2006-10-21,2,39346,TN23,32.0,0.24000312,0.26184627,92.99554,Le kef
2006-11-01,2,39346,TN23,32.0,0.24986249,0.27372518,92.628716,Le kef
2006-11-11,2,39346,TN23,32.0,0.26079375,0.28482753,92.82204,Le kef
2006-11-21,2,39346,TN23,32.0,0.27156875,0.29561758,93.04179,Le kef
2006-12-01,2,39346,TN23,32.0,0.2825531,0.30602774,93.406525,Le kef
2006-12-11,2,39346,TN23,32.0,0.2933,0.3160539,93.784,Le kef
2006-12-21,2,39346,TN23,32.0,0.3028875,0.3258492,93.89071,Le kef
2007-01-01,2,39346,TN23,32.0,0.31390938,0.33618847,94.231026,Le kef
2007-01-11,2,39346,TN23,32.0,0.32724062,0.34535488,95.41823,Le kef
2007-01-21,2,39346,TN23,32.0,0.34405,0.3534326,97.6743,Le kef
2007-02-01,2,39346,TN23,32.0,0.36484373,0.36203066,100.68274,Le kef
2007-02-11,2,39346,TN23,32.0,0.3862656,0.3711746,103.58308,Le kef
2007-02-21,2,39346,TN23,32.0,0.40607187,0.38073868,105.88135,Le kef
2007-03-01,2,39346,TN23,32.0,0.42655,0.39140272,107.96263,Le kef
2007-03-11,2,39346,TN23,32.0,0.44974998,0.40362734,110.16752,Le kef
2007-03-21,2,39346,TN23,32.0,0.4699031,0.41520214,111.758545,Le kef
2007-04-01,2,39346,TN23,32.0,0.48121563,0.42222676,112.491646,Le kef
2007-04-11,2,39346,TN23,32.0,0.48079997,0.42099765,112.696945,Le kef
2007-04-21,2,39346,TN23,32.0,0.46717188,0.41001463,112.42509,Le kef
2007-05-01,2,39346,TN23,32.0,0.43940625,0.3881533,111.69748,Le kef
2007-05-11,2,39346,TN23,32.0,0.40036562,0.3574908,110.52166,Le kef
2007-05-21,2,39346,TN23,32.0,0.3550156,0.3224248,108.75098,Le kef
2007-06-01,2,39346,TN23,32.0,0.3130156,0.28997833,106.77611,Le kef
2007-06-11,2,39346,TN23,32.0,0.28009063,0.26441327,104.98623,Le kef
2007-06-21,2,39346,TN23,32.0,0.25509688,0.24475917,103.507164,Le kef
2007-07-01,2,39346,TN23,32.0,0.23781249,0.22718969,103.83231,Le kef
2007-07-11,2,39346,TN23,32.0,0.22673437,0.21977147,102.58104,Le kef
2007-07-21,2,39346,TN23,32.0,0.22015,0.21449395,102.13845,Le kef
2007-08-01,2,39346,TN23,32.0,0.21778749,0.21249999,102.01429,Le kef
2007-08-11,2,39346,TN23,32.0,0.21855937,0.2129961,102.11534,Le kef
2007-08-21,2,39346,TN23,32.0,0.22143124,0.2157,102.157036,Le kef
2007-09-01,2,39346,TN23,32.0,0.225825,0.22033651,102.03024,Le kef
2007-09-11,2,39346,TN23,32.0,0.23143125,0.2262664,101.869514,Le kef
2007-09-21,2,39346,TN23,32.0,0.23903437,0.23338574,101.99326,Le kef
2007-10-01,2,39346,TN23,32.0,0.24864687,0.24140391,102.485535,Le kef
2007-10-11,2,39346,TN23,32.0,0.26009375,0.25062928,103.14821,Le kef
2007-10-21,2,39346,TN23,32.0,0.27253124,0.26184627,103.426346,Le kef
2007-11-01,2,39346,TN23,32.0,0.2824656,0.27372518,102.69996,Le kef
2007-11-11,2,39346,TN23,32.0,0.28846562,0.28482753,101.086555,Le kef
2007-11-21,2,39346,TN23,32.0,0.2932375,0.29561758,99.311356,Le kef
2007-12-01,2,39346,TN23,32.0,0.29854375,0.30602774,97.89793,Le kef
2007-12-11,2,39346,TN23,32.0,0.3051375,0.3160539,97.017815,Le kef
2007-12-21,2,39346,TN23,32.0,0.313375,0.3258492,96.68106,Le kef
2008-01-01,2,39346,TN23,32.0,0.32189375,0.33618847,96.29851,Le kef
2008-01-11,2,39346,TN23,32.0,0.3252625,0.34535488,94.917885,Le kef
2008-01-21,2,39346,TN23,32.0,0.32459998,0.3534326,92.85318,Le kef
2008-02-01,2,39346,TN23,32.0,0.322675,0.36203066,90.448364,Le kef
2008-02-11,2,39346,TN23,32.0,0.32155624,0.3711746,88.219055,Le kef
2008-02-21,2,39346,TN23,32.0,0.32209685,0.38073868,86.385765,Le kef
2008-03-01,2,39346,TN23,32.0,0.3240375,0.39140272,84.73837,Le kef
2008-03-11,2,39346,TN23,32.0,0.3258625,0.40362734,82.85711,Le kef
2008-03-21,2,39346,TN23,32.0,0.32542813,0.41520214,80.70215,Le kef
2008-04-01,2,39346,TN23,32.0,0.32034373,0.42222676,78.42499,Le kef
2008-04-11,2,39346,TN23,32.0,0.3087781,0.42099765,76.17408,Le kef
2008-04-21,2,39346,TN23,32.0,0.29293436,0.41001463,74.54858,Le kef
2008-05-01,2,39346,TN23,32.0,0.275825,0.3881533,74.363235,Le kef
2008-05-11,2,39346,TN23,32.0,0.26057187,0.3574908,76.215675,Le kef
2008-05-21,2,39346,TN23,32.0,0.24780312,0.3224248,79.96329,Le kef
2008-06-01,2,39346,TN23,32.0,0.23747812,0.28997833,84.557785,Le kef
2008-06-11,2,39346,TN23,32.0,0.2278,0.26441327,88.35505,Le kef
2008-06-21,2,39346,TN23,32.0,0.21812187,0.24475917,90.96303,Le kef
2008-07-01,2,39346,TN23,32.0,0.20961562,0.22718969,93.65991,Le kef
2008-07-11,2,39346,TN23,32.0,0.20323749,0.21977147,93.87112,Le kef
2008-07-21,2,39346,TN23,32.0,0.19919999,0.21449395,94.21766,Le kef
2008-08-01,2,39346,TN23,32.0,0.19741249,0.21249999,94.25238,Le kef
2008-08-11,2,39346,TN23,32.0,0.19809687,0.2129961,94.33481,Le kef
2008-08-21,2,39346,TN23,32.0,0.20158437,0.2157,94.687386,Le kef
2008-09-01,2,39346,TN23,32.0,0.20802812,0.22033651,95.44701,Le kef
2008-09-11,2,39346,TN23,32.0,0.21656874,0.2262664,96.489746,Le kef
2008-09-21,2,39346,TN23,32.0,0.2268,0.23338574,97.67605,Le kef
2008-10-01,2,39346,TN23,32.0,0.23674999,0.24140391,98.40294,Le kef
2008-10-11,2,39346,TN23,32.0,0.24664687,0.25062928,98.67531,Le kef
2008-10-21,2,39346,TN23,32.0,0.25945312,0.26184627,99.23258,Le kef
2008-11-01,2,39346,TN23,32.0,0.27495936,0.27372518,100.38124,Le kef
2008-11-11,2,39346,TN23,32.0,0.28980312,0.28482753,101.486015,Le kef
2008-11-21,2,39346,TN23,32.0,0.30253437,0.29561758,102.00128,Le kef
2008-12-01,2,39346,TN23,32.0,0.3118531,0.30602774,101.636215,Le kef
2008-12-11,2,39346,TN23,32.0,0.319625,0.3160539,100.97556,Le kef
2008-12-21,2,39346,TN23,32.0,0.32792187,0.3258492,100.55146,Le kef
2009-01-01,2,39346,TN23,32.0,0.33955,0.33618847,100.87043,Le kef
2009-01-11,2,39346,TN23,32.0,0.3511281,0.34535488,101.460266,Le kef
2009-01-21,2,39346,TN23,32.0,0.36199373,0.3534326,102.12207,Le kef
2009-02-01,2,39346,TN23,32.0,0.37289688,0.36203066,102.63723,Le kef
2009-02-11,2,39346,TN23,32.0,0.38318437,0.3711746,102.8515,Le kef
2009-02-21,2,39346,TN23,32.0,0.392578125,0.38073868,102.74864,Le kef
2009-03-01,2,39346,TN23,32.0,0.40245312,0.39140272,102.50346,Le kef
2009-03-11,2,39346,TN23,32.0,0.4169281,0.40362734,102.9321,Le kef
2009-03-21,2,39346,TN23,32.0,0.4364781,0.41520214,104.57349,Le kef
2009-04-01,2,39346,TN23,32.0,0.45752186,0.42222676,107.47418,Le kef
2009-04-11,2,39346,TN23,32.0,0.47293437,0.42099765,111.026955,Le kef
2009-04-21,2,39346,TN23,32.0,0.47860622,0.41001463,114.91074,Le kef
2009-05-01,2,39346,TN23,32.0,0.46681562,0.3881533,117.95315,Le kef
2009-05-11,2,39346,TN23,32.0,0.43535,0.3574908,119.10697,Le kef
2009-05-21,2,39346,TN23,32.0,0.39034373,0.3224248,118.23696,Le kef
2009-06-01,2,39346,TN23,32.0,0.34397188,0.28997833,115.88147,Le kef
2009-06-11,2,39346,TN23,32.0,0.30597186,0.26441327,113.21782,Le kef
2009-06-21,2,39346,TN23,32.0,0.2768906,0.24475917,110.90092,Le kef
2009-07-01,2,39346,TN23,32.0,0.25591248,0.22718969,110.36215,Le kef
2009-07-11,2,39346,TN23,32.0,0.24130625,0.21977147,107.9826,Le kef
2009-07-21,2,39346,TN23,32.0,0.23200937,0.21449395,106.622246,Le kef
2009-08-01,2,39346,TN23,32.0,0.22799374,0.21249999,105.90239,Le kef
2009-08-11,2,39346,TN23,32.0,0.22837187,0.2129961,105.84639,Le kef
2009-08-21,2,39346,TN23,32.0,0.23202187,0.2157,106.142975,Le kef
2009-09-01,2,39346,TN23,32.0,0.23828125,0.22033651,106.63792,Le kef
2009-09-11,2,39346,TN23,32.0,0.24723749,0.2262664,107.59089,Le kef
2009-09-21,2,39346,TN23,32.0,0.25889063,0.23338574,109.00006,Le kef
2009-10-01,2,39346,TN23,32.0,0.2723,0.24140391,110.6025,Le kef
2009-10-11,2,39346,TN23,32.0,0.28604373,0.25062928,111.780106,Le kef
2009-10-21,2,39346,TN23,32.0,0.29829374,0.26184627,111.68764,Le kef
2009-11-01,2,39346,TN23,32.0,0.30619687,0.27372518,110.030624,Le kef
2009-11-11,2,39346,TN23,32.0,0.31141874,0.28482753,107.94176,Le kef
2009-11-21,2,39346,TN23,32.0,0.31539062,0.29561758,105.72108,Le kef
2009-12-01,2,39346,TN23,32.0,0.31800625,0.30602774,103.364494,Le kef
2009-12-11,2,39346,TN23,32.0,0.3190531,0.3160539,100.819336,Le kef
2009-12-21,2,39346,TN23,32.0,0.3187875,0.3258492,98.12113,Le kef
2010-01-01,2,39346,TN23,32.0,0.3181531,0.33618847,95.32991,Le kef
2010-01-11,2,39346,TN23,32.0,0.319775,0.34535488,93.52989,Le kef
2010-01-21,2,39346,TN23,32.0,0.3239375,0.3534326,92.68896,Le kef
2010-02-01,2,39346,TN23,32.0,0.32914686,0.36203066,92.0191,Le kef
2010-02-11,2,39346,TN23,32.0,0.3350656,0.3711746,91.4266,Le kef
2010-02-21,2,39346,TN23,32.0,0.34186873,0.38073868,90.97599,Le kef
2010-03-01,2,39346,TN23,32.0,0.34945938,0.39140272,90.49771,Le kef
2010-03-11,2,39346,TN23,32.0,0.35664374,0.40362734,89.64269,Le kef
2010-03-21,2,39346,TN23,32.0,0.3626281,0.41520214,88.69867,Le kef
2010-04-01,2,39346,TN23,32.0,0.3684656,0.42222676,88.6154,Le kef
2010-04-11,2,39346,TN23,32.0,0.3727625,0.42099765,89.75894,Le kef
2010-04-21,2,39346,TN23,32.0,0.37400937,0.41001463,92.17302,Le kef
2010-05-01,2,39346,TN23,32.0,0.3693031,0.3881533,95.69781,Le kef
2010-05-11,2,39346,TN23,32.0,0.3526125,0.3574908,98.80284,Le kef
2010-05-21,2,39346,TN23,32.0,0.32478124,0.3224248,100.63273,Le kef
2010-06-01,2,39346,TN23,32.0,0.29344374,0.28997833,101.01931,Le kef
2010-06-11,2,39346,TN23,32.0,0.2659,0.26441327,100.472855,Le kef
2010-06-21,2,39346,TN23,32.0,0.24360624,0.24475917,99.60886,Le kef
2010-07-01,2,39346,TN23,32.0,0.22721875,0.22718969,100.010475,Le kef
2010-07-11,2,39346,TN23,32.0,0.21617812,0.21977147,98.668,Le kef
2010-07-21,2,39346,TN23,32.0,0.20978437,0.21449395,98.2194,Le kef
2010-08-01,2,39346,TN23,32.0,0.20708124,0.21249999,97.935715,Le kef
2010-08-11,2,39346,TN23,32.0,0.20659375,0.2129961,97.56561,Le kef
2010-08-21,2,39346,TN23,32.0,0.20791249,0.2157,97.06906,Le kef
2010-09-01,2,39346,TN23,32.0,0.21090624,0.22033651,96.51166,Le kef
2010-09-11,2,39346,TN23,32.0,0.21521562,0.2262664,95.999954,Le kef
2010-09-21,2,39346,TN23,32.0,0.22121562,0.23338574,95.70546,Le kef
2010-10-01,2,39346,TN23,32.0,0.22914687,0.24140391,95.7938,Le kef
2010-10-11,2,39346,TN23,32.0,0.23958437,0.25062928,96.326065,Le kef
2010-10-21,2,39346,TN23,32.0,0.25340626,0.26184627,97.293526,Le kef
2010-11-01,2,39346,TN23,32.0,0.26885,0.27372518,98.49403,Le kef
2010-11-11,2,39346,TN23,32.0,0.2836281,0.28482753,99.641785,Le kef
2010-11-21,2,39346,TN23,32.0,0.29819688,0.29561758,100.746284,Le kef
2010-12-01,2,39346,TN23,32.0,0.31182498,0.30602774,101.62832,Le kef
2010-12-11,2,39346,TN23,32.0,0.32359374,0.3160539,102.05976,Le kef
2010-12-21,2,39346,TN23,32.0,0.3341031,0.3258492,102.196075,Le kef
2011-01-01,2,39346,TN23,32.0,0.345725,0.33618847,102.4694,Le kef
2011-01-11,2,39346,TN23,32.0,0.35610625,0.34535488,102.71943,Le kef
2011-01-21,2,39346,TN23,32.0,0.3655125,0.3534326,102.99428,Le kef
2011-02-01,2,39346,TN23,32.0,0.37600937,0.36203066,103.39264,Le kef
2011-02-11,2,39346,TN23,32.0,0.38506562,0.3711746,103.298164,Le kef
